"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,        1008,      -9.654670885,      -6.263151045,      -7.719120992,       -4.53360585
          0,           0,        1009,      -9.656301319,      -6.268936485,      -7.705688844,      -4.525177568
          0,           0,        1010,      -9.662779482,      -6.273000457,      -7.733473071,      -4.545148326
          0,           0,        1011,      -9.665876632,      -6.277978554,      -7.733434377,      -4.548055462
          0,           0,        1012,      -9.667534288,      -6.283776195,      -7.719972398,      -4.539651343
          0,           0,        1013,      -9.673951542,      -6.287855803,      -7.747819836,      -4.559626723
          0,           0,        1014,      -9.677046704,      -6.292847802,      -7.747768732,      -4.562547554
          0,           0,        1015,       -9.67873529,      -6.298657631,      -7.734279237,      -4.554167713
          0,           0,        1016,      -9.685095415,      -6.302752856,      -7.762187558,      -4.574147692
          0,           0,        1017,      -9.688192406,      -6.307758739,       -7.76212451,      -4.577082073
          0,           0,        1018,      -9.689915236,      -6.313580739,      -7.748610052,      -4.568726549
          0,           0,        1019,      -9.696221661,      -6.317691565,      -7.776577535,      -4.588711291
          0,           0,        1020,      -9.699324012,      -6.322711312,      -7.776502924,      -4.591659153
          0,           0,        1021,      -9.701084136,      -6.328545469,      -7.762965474,      -4.583327884
          0,           0,        1022,      -9.707340569,      -6.332671873,      -7.790989126,      -4.603317186
          0,           0,        1023,      -9.710451379,      -6.337705464,      -7.790903989,      -4.606278608
          0,           0,        1024,      -9.712251522,      -6.343551761,      -7.777345286,      -4.597971448
          0,           0,        1025,      -9.718461289,      -6.347693726,      -7.805423693,      -4.617965486
          0,           0,        1026,       -9.72158348,      -6.352741143,      -7.805328334,      -4.620940451
          0,           0,        1027,      -9.723425749,      -6.358599567,      -7.791751122,      -4.612657572
          0,           0,        1028,      -9.729592415,       -6.36275707,      -7.819881443,      -4.632656034
          0,           0,        1029,      -9.732728668,      -6.367818294,      -7.819776827,      -4.635644552
          0,           0,        1030,      -9.734615245,      -6.373688827,        -7.8061827,      -4.627385887
          0,           0,        1031,      -9.740741786,      -6.377861853,      -7.834363373,      -4.647389072
          0,           0,        1032,      -9.743894553,      -6.382936861,      -7.834249717,      -4.650391041
          0,           0,        1033,      -9.745827101,      -6.388819488,      -7.820640915,      -4.642156519
          0,           0,        1034,      -9.751916792,      -6.393008015,      -7.848869886,      -4.662164316
          0,           0,        1035,      -9.755088407,      -6.398096789,      -7.848747316,      -4.665179529
          0,           0,        1036,      -9.757068231,      -6.403991498,      -7.835126013,      -4.656969429
          0,           0,        1037,      -9.763124088,      -6.408195504,       -7.86340105,      -4.676981658
          0,           0,        1038,      -9.766316435,      -6.413298026,      -7.863271161,      -4.680010371
          0,           0,        1039,      -9.768345022,      -6.419204797,      -7.849638526,      -4.671824353
          0,           0,        1040,      -9.774369777,      -6.423424265,      -7.877958112,      -4.691841137
          0,           0,        1041,      -9.777584802,      -6.428540511,      -7.877820043,      -4.694882983
          0,           0,        1042,      -9.779662874,      -6.434459336,      -7.864179252,      -4.686721497
          0,           0,        1043,      -9.785659445,      -6.438694242,      -7.892540789,      -4.706742676
          0,           0,        1044,       -9.78889853,      -6.443824196,       -7.89239651,      -4.709798013
          0,           0,        1045,      -9.791027296,      -6.449755052,      -7.878747776,      -4.701660492
          0,           0,        1046,       -9.79699814,      -6.454005378,      -7.907149959,      -4.721686147
          0,           0,        1047,      -9.800262867,      -6.459149021,      -7.906999431,      -4.724754806
          0,           0,        1048,      -9.802442697,      -6.465091895,      -7.893345238,      -4.716641575
          0,           0,        1049,      -9.808390422,      -6.469357619,      -7.921785929,        -4.7366716
          0,           0,        1050,      -9.811681894,      -6.474514931,      -7.921629993,      -4.739753673
          0,           0,        1051,      -9.813913478,      -6.480469808,      -7.907971852,      -4.731664509
          0,           0,        1052,      -9.819840253,      -6.484750912,      -7.936449994,       -4.75169912
          0,           0,        1053,      -9.823159932,      -6.489921869,      -7.936288005,      -4.754794178
          0,           0,        1054,      -9.825443459,      -6.495888734,       -7.92262811,      -4.746729234
          0,           0,        1055,      -9.831351658,      -6.500185195,      -7.951141355,      -4.766768241
          0,           0,        1056,      -9.834700354,      -6.505369781,       -7.95097515,       -4.76987662
          0,           0,        1057,      -9.837035917,       -6.51134862,      -7.937314688,      -4.761836055
          0,           0,        1058,      -9.842927798,      -6.515660415,      -7.965861049,       -4.78187922
          0,           0,        1059,      -9.846306403,       -6.52085861,      -7.965690442,      -4.785000776
          0,           0,        1060,      -9.848694246,      -6.526849408,      -7.952031421,      -4.776984464
          0,           0,        1061,      -9.854571521,      -6.531176521,      -7.980610164,      -4.797032169
          0,           0,        1062,      -9.857980956,      -6.536388301,      -7.980435396,      -4.800166655
          0,           0,        1063,      -9.860421134,       -6.54239104,      -7.966778868,      -4.792174455
          0,           0,        1064,      -9.866285881,      -6.546733447,        -7.9953878,      -4.812226426
          0,           0,        1065,      -9.869726526,      -6.551958797,      -7.995209907,       -4.81537422
          0,           0,        1066,      -9.872218912,      -6.557973462,      -7.981557081,      -4.807406062
          0,           0,        1067,      -9.878072857,      -6.562331143,      -8.010195295,      -4.827462484
          0,           0,        1068,      -9.881545394,      -6.567570041,      -8.010014519,      -4.830623325
          0,           0,        1069,      -9.884089628,       -6.57359662,      -7.996367527,      -4.822679614
          0,           0,        1070,      -9.889934724,       -6.57796955,      -8.025032306,      -4.842740008
          0,           0,        1071,      -9.893439567,      -6.583221978,      -8.024848979,      -4.845913986
          0,           0,        1072,      -9.896035409,      -6.589260456,      -8.011209665,      -4.837994498
          0,           0,        1073,      -9.901873207,      -6.593648614,      -8.039900139,      -4.858059029
          0,           0,        1074,      -9.905410676,      -6.598914553,      -8.039715437,      -4.861246221
          0,           0,        1075,      -9.908057983,      -6.604964911,      -8.026083676,      -4.853350806
          0,           0,        1076,      -9.913889826,      -6.609368278,      -8.054798756,      -4.873419549
          0,           0,        1077,      -9.917460454,      -6.614647704,      -8.054611636,      -4.876619546
          0,           0,        1078,      -9.920158754,      -6.620709928,      -8.040990029,      -4.868748319
          0,           0,        1079,      -9.925985901,      -6.625128488,      -8.069728859,      -4.888821638
          0,           0,        1080,       -9.92958973,      -6.630421382,      -8.069540801,      -4.892034746
          0,           0,        1081,      -9.931984006,      -6.636444161,      -8.056802454,      -4.884429949
          0,           0,        1082,      -9.938138654,      -6.640871503,      -8.084498527,       -4.90424039
          0,           0,        1083,      -9.942171234,      -6.646252767,      -8.083305077,      -4.907190691
          0,           0,        1084,      -9.944130837,      -6.652307775,       -8.07235473,      -4.900150001
          0,           0,        1085,      -9.950447502,      -6.656734739,      -8.099603302,       -4.91964996
          0,           0,        1086,      -9.954493852,      -6.662121067,      -8.098346802,      -4.922647076
          0,           0,        1087,      -9.956492498,      -6.668182738,      -8.087365511,       -4.91565019
          0,           0,        1088,      -9.962791828,      -6.672621459,      -8.114601767,      -4.935153917
          0,           0,        1089,      -9.966866126,      -6.678019068,      -8.113337171,      -4.938172569
          0,           0,        1090,        -9.9689191,      -6.684091458,      -8.102371524,      -4.931210438
          0,           0,        1091,      -9.975212506,      -6.688544652,      -8.129645318,      -4.950732025
          0,           0,        1092,      -9.979318455,      -6.693955099,      -8.128397821,       -4.95376795
          0,           0,        1093,      -9.981428342,       -6.70003905,      -8.117448089,       -4.94682258
          0,           0,        1094,      -9.987719659,      -6.704507163,      -8.144739966,      -4.966346914
          0,           0,        1095,      -9.991858006,      -6.709930696,      -8.143492393,       -4.96939202
          0,           0,        1096,      -9.994023544,      -6.716026371,      -8.132549875,      -4.962463771
          0,           0,        1097,      -10.00031264,      -6.720509546,      -8.159855761,      -4.981994007
